,names,exp vals
2377,YXXIYX,0
2378,YXXIYY,0
2379,YXXIYZ,0
2380,YXXIZI,0
2381,YXXIZX,0
2382,YXXIZY,0
2383,YXXIZZ,0
2384,YXXXII,0
2385,YXXXIX,0
2386,YXXXIY,0
2387,YXXXIZ,0
2388,YXXXXI,0
2389,YXXXXX,0
2390,YXXXXY,0
2391,YXXXXZ,0
2392,YXXXYI,0
2393,YXXXYX,0
2394,YXXXYY,0
2395,YXXXYZ,0
2396,YXXXZI,0
2397,YXXXZX,0
2398,YXXXZY,0
2399,YXXXZZ,0
2400,YXXYII,0
2401,YXXYIX,0
2402,YXXYIY,0
2403,YXXYIZ,0
2404,YXXYXI,0
2405,YXXYXX,0
2406,YXXYXY,0
2407,YXXYXZ,0
2408,YXXYYI,0
2409,YXXYYX,0
2410,YXXYYY,0
2411,YXXYYZ,0
2412,YXXYZI,0
2413,YXXYZX,0
2414,YXXYZY,0
2415,YXXYZZ,0
2416,YXXZII,0
2417,YXXZIX,0
2418,YXXZIY,0
2419,YXXZIZ,0
2420,YXXZXI,0
2421,YXXZXX,0
2422,YXXZXY,0
2423,YXXZXZ,0
2424,YXXZYI,0
2425,YXXZYX,0
2426,YXXZYY,0
2427,YXXZYZ,0
2428,YXXZZI,0
2429,YXXZZX,0
2430,YXXZZY,0
2431,YXXZZZ,0
2432,YXYIII,0
2433,YXYIIX,0
2434,YXYIIY,0
2435,YXYIIZ,0
2436,YXYIXI,0
2437,YXYIXX,0
2438,YXYIXY,0
2439,YXYIXZ,0
2440,YXYIYI,0
2441,YXYIYX,0
2442,YXYIYY,0
2443,YXYIYZ,0
2444,YXYIZI,0
2445,YXYIZX,0
2446,YXYIZY,0
2447,YXYIZZ,0
2448,YXYXII,0
2449,YXYXIX,0
2450,YXYXIY,0
2451,YXYXIZ,0
2452,YXYXXI,0
2453,YXYXXX,0
2454,YXYXXY,0
2455,YXYXXZ,0
2456,YXYXYI,0
2457,YXYXYX,0
2458,YXYXYY,0
2459,YXYXYZ,0
2460,YXYXZI,0
2461,YXYXZX,0
2462,YXYXZY,0
2463,YXYXZZ,0
2464,YXYYII,0
2465,YXYYIX,0
2466,YXYYIY,0
2467,YXYYIZ,0
2468,YXYYXI,0
2469,YXYYXX,0
2470,YXYYXY,0
2471,YXYYXZ,0
2472,YXYYYI,0
2473,YXYYYX,0
2474,YXYYYY,0
2475,YXYYYZ,0
2476,YXYYZI,0
2477,YXYYZX,0
2478,YXYYZY,0
2479,YXYYZZ,0
2480,YXYZII,0
2481,YXYZIX,0
2482,YXYZIY,0
2483,YXYZIZ,0
2484,YXYZXI,0
2485,YXYZXX,0
2486,YXYZXY,0
2487,YXYZXZ,0
2488,YXYZYI,0
2489,YXYZYX,0
2490,YXYZYY,0
2491,YXYZYZ,0
2492,YXYZZI,0
2493,YXYZZX,0
2494,YXYZZY,0
2495,YXYZZZ,0
2496,YXZIII,0
2497,YXZIIX,0
2498,YXZIIY,0
2499,YXZIIZ,0
2500,YXZIXI,0
2501,YXZIXX,0
2502,YXZIXY,0
2503,YXZIXZ,0
2504,YXZIYI,0
2505,YXZIYX,0
2506,YXZIYY,0
2507,YXZIYZ,0
2508,YXZIZI,0
2509,YXZIZX,0
2510,YXZIZY,0
2511,YXZIZZ,0
2512,YXZXII,0
2513,YXZXIX,0
2514,YXZXIY,0
2515,YXZXIZ,0
2516,YXZXXI,0
2517,YXZXXX,0
2518,YXZXXY,0
2519,YXZXXZ,0
2520,YXZXYI,0
2521,YXZXYX,0
2522,YXZXYY,0
2523,YXZXYZ,0
2524,YXZXZI,0
2525,YXZXZX,0
2526,YXZXZY,0
2527,YXZXZZ,0
2528,YXZYII,0
2529,YXZYIX,0
2530,YXZYIY,0
2531,YXZYIZ,0
2532,YXZYXI,0
2533,YXZYXX,0
2534,YXZYXY,0
2535,YXZYXZ,0
2536,YXZYYI,0
2537,YXZYYX,0
2538,YXZYYY,0
2539,YXZYYZ,0
2540,YXZYZI,0
2541,YXZYZX,0
2542,YXZYZY,0
2543,YXZYZZ,0
2544,YXZZII,0
2545,YXZZIX,0
2546,YXZZIY,0
2547,YXZZIZ,0
2548,YXZZXI,0
2549,YXZZXX,0
2550,YXZZXY,0
2551,YXZZXZ,0
2552,YXZZYI,0
2553,YXZZYX,0
2554,YXZZYY,0
2555,YXZZYZ,0
2556,YXZZZI,0
2557,YXZZZX,0
2558,YXZZZY,0
2559,YXZZZZ,0
2560,YYIIII,0
2561,YYIIIX,0
2562,YYIIIY,0
2563,YYIIIZ,0
2564,YYIIXI,0
2565,YYIIXX,0
2566,YYIIXY,0
2567,YYIIXZ,0
2568,YYIIYI,0
2569,YYIIYX,0
2570,YYIIYY,0
2571,YYIIYZ,0
2572,YYIIZI,0
2573,YYIIZX,0
2574,YYIIZY,0
2575,YYIIZZ,0
2576,YYIXII,0
2577,YYIXIX,0
2578,YYIXIY,0
2579,YYIXIZ,0
2580,YYIXXI,0
2581,YYIXXX,0
2582,YYIXXY,0
2583,YYIXXZ,0
2584,YYIXYI,0
2585,YYIXYX,0
2586,YYIXYY,0
2587,YYIXYZ,0
2588,YYIXZI,0
2589,YYIXZX,0
2590,YYIXZY,0
2591,YYIXZZ,0
2592,YYIYII,0
2593,YYIYIX,0
2594,YYIYIY,0
2595,YYIYIZ,0
2596,YYIYXI,0
2597,YYIYXX,0
2598,YYIYXY,0
2599,YYIYXZ,0
2600,YYIYYI,0
2601,YYIYYX,0
2602,YYIYYY,0
2603,YYIYYZ,0
2604,YYIYZI,0
2605,YYIYZX,0
2606,YYIYZY,0
2607,YYIYZZ,0
2608,YYIZII,0
2609,YYIZIX,0
2610,YYIZIY,0
2611,YYIZIZ,0
2612,YYIZXI,0
2613,YYIZXX,0
2614,YYIZXY,0
2615,YYIZXZ,0
2616,YYIZYI,0
2617,YYIZYX,0
2618,YYIZYY,0
2619,YYIZYZ,0
2620,YYIZZI,0
2621,YYIZZX,0
2622,YYIZZY,0
2623,YYIZZZ,0
2624,YYXIII,0
2625,YYXIIX,0
2626,YYXIIY,0
2627,YYXIIZ,0
2628,YYXIXI,0
2629,YYXIXX,0
2630,YYXIXY,0
2631,YYXIXZ,0
2632,YYXIYI,0
2633,YYXIYX,0
2634,YYXIYY,0
2635,YYXIYZ,0
2636,YYXIZI,0
2637,YYXIZX,0
2638,YYXIZY,0
2639,YYXIZZ,0
2640,YYXXII,0
2641,YYXXIX,0
2642,YYXXIY,0
2643,YYXXIZ,0
2644,YYXXXI,0
2645,YYXXXX,0
2646,YYXXXY,0
2647,YYXXXZ,0
2648,YYXXYI,0
2649,YYXXYX,0
2650,YYXXYY,0
2651,YYXXYZ,0
2652,YYXXZI,0
2653,YYXXZX,0
2654,YYXXZY,0
2655,YYXXZZ,0
2656,YYXYII,0
2657,YYXYIX,0
2658,YYXYIY,0
2659,YYXYIZ,0
2660,YYXYXI,0
2661,YYXYXX,0
2662,YYXYXY,0
2663,YYXYXZ,0
2664,YYXYYI,0
2665,YYXYYX,0
2666,YYXYYY,0
2667,YYXYYZ,0
2668,YYXYZI,0
2669,YYXYZX,0
2670,YYXYZY,0
2671,YYXYZZ,0
2672,YYXZII,0
2673,YYXZIX,0
2674,YYXZIY,0
2675,YYXZIZ,0
2676,YYXZXI,0
2677,YYXZXX,0
2678,YYXZXY,0
2679,YYXZXZ,0
2680,YYXZYI,0
2681,YYXZYX,0
2682,YYXZYY,0
2683,YYXZYZ,0
2684,YYXZZI,0
2685,YYXZZX,0
2686,YYXZZY,0
2687,YYXZZZ,0
2688,YYYIII,0
2689,YYYIIX,0
2690,YYYIIY,0
2691,YYYIIZ,0
2692,YYYIXI,0
2693,YYYIXX,0
2694,YYYIXY,0
2695,YYYIXZ,0
2696,YYYIYI,0
2697,YYYIYX,0
2698,YYYIYY,0
2699,YYYIYZ,0
2700,YYYIZI,0
2701,YYYIZX,0
2702,YYYIZY,0
2703,YYYIZZ,0
2704,YYYXII,0
2705,YYYXIX,0
2706,YYYXIY,0
2707,YYYXIZ,0
2708,YYYXXI,0
2709,YYYXXX,0
2710,YYYXXY,0
2711,YYYXXZ,0
2712,YYYXYI,0
2713,YYYXYX,0
2714,YYYXYY,0
2715,YYYXYZ,0
2716,YYYXZI,0
2717,YYYXZX,0
2718,YYYXZY,0
2719,YYYXZZ,0
2720,YYYYII,0
2721,YYYYIX,0
2722,YYYYIY,0
2723,YYYYIZ,0
2724,YYYYXI,0
2725,YYYYXX,0
2726,YYYYXY,0
2727,YYYYXZ,0
2728,YYYYYI,0
2729,YYYYYX,0
2730,YYYYYY,0
2731,YYYYYZ,0
2732,YYYYZI,0
2733,YYYYZX,0
2734,YYYYZY,0
2735,YYYYZZ,0
2736,YYYZII,0
2737,YYYZIX,0
2738,YYYZIY,0
2739,YYYZIZ,0
2740,YYYZXI,0
2741,YYYZXX,0
2742,YYYZXY,0
2743,YYYZXZ,0
2744,YYYZYI,0
2745,YYYZYX,0
2746,YYYZYY,0
2747,YYYZYZ,0
2748,YYYZZI,0
2749,YYYZZX,0
2750,YYYZZY,0
2751,YYYZZZ,0
2752,YYZIII,0
2753,YYZIIX,0
2754,YYZIIY,0
2755,YYZIIZ,0
2756,YYZIXI,0
2757,YYZIXX,0
2758,YYZIXY,0
2759,YYZIXZ,0
2760,YYZIYI,0
2761,YYZIYX,0
2762,YYZIYY,0
2763,YYZIYZ,0
2764,YYZIZI,0
2765,YYZIZX,0
2766,YYZIZY,0
2767,YYZIZZ,0
2768,YYZXII,0
2769,YYZXIX,0
2770,YYZXIY,0
2771,YYZXIZ,0
2772,YYZXXI,0
2773,YYZXXX,0
2774,YYZXXY,0
2775,YYZXXZ,0
2776,YYZXYI,0
2777,YYZXYX,0
2778,YYZXYY,0
2779,YYZXYZ,0
2780,YYZXZI,0
2781,YYZXZX,0
2782,YYZXZY,0
2783,YYZXZZ,0
2784,YYZYII,0
2785,YYZYIX,0
2786,YYZYIY,0
2787,YYZYIZ,0
2788,YYZYXI,0
2789,YYZYXX,0
2790,YYZYXY,0
2791,YYZYXZ,0
2792,YYZYYI,0
2793,YYZYYX,0
2794,YYZYYY,0
2795,YYZYYZ,0
2796,YYZYZI,0
2797,YYZYZX,0
2798,YYZYZY,0
2799,YYZYZZ,0
2800,YYZZII,0
2801,YYZZIX,0
2802,YYZZIY,0
2803,YYZZIZ,0
2804,YYZZXI,0
2805,YYZZXX,0
2806,YYZZXY,0
2807,YYZZXZ,0
2808,YYZZYI,0
2809,YYZZYX,0
2810,YYZZYY,0
2811,YYZZYZ,0
2812,YYZZZI,0
2813,YYZZZX,0
2814,YYZZZY,0
2815,YYZZZZ,0
2816,YZIIII,0
2817,YZIIIX,0
2818,YZIIIY,0
2819,YZIIIZ,0
2820,YZIIXI,0
2821,YZIIXX,0
2822,YZIIXY,0
2823,YZIIXZ,0
2824,YZIIYI,0
2825,YZIIYX,0
2826,YZIIYY,0
2827,YZIIYZ,0
2828,YZIIZI,0
2829,YZIIZX,0
2830,YZIIZY,0
2831,YZIIZZ,0
2832,YZIXII,0
2833,YZIXIX,0
2834,YZIXIY,0
2835,YZIXIZ,0
2836,YZIXXI,0
2837,YZIXXX,0
2838,YZIXXY,0
2839,YZIXXZ,0
2840,YZIXYI,0
2841,YZIXYX,0
2842,YZIXYY,0
2843,YZIXYZ,0
2844,YZIXZI,0
2845,YZIXZX,0
2846,YZIXZY,0
2847,YZIXZZ,0
2848,YZIYII,0
2849,YZIYIX,0
2850,YZIYIY,0
2851,YZIYIZ,0
2852,YZIYXI,0
2853,YZIYXX,0
2854,YZIYXY,0
2855,YZIYXZ,0
2856,YZIYYI,0
2857,YZIYYX,0
2858,YZIYYY,0
2859,YZIYYZ,0
2860,YZIYZI,0
2861,YZIYZX,0
2862,YZIYZY,0
2863,YZIYZZ,0
2864,YZIZII,0
2865,YZIZIX,0
2866,YZIZIY,0
2867,YZIZIZ,0
2868,YZIZXI,0
2869,YZIZXX,0
2870,YZIZXY,0
2871,YZIZXZ,0
2872,YZIZYI,0
2873,YZIZYX,0
2874,YZIZYY,0
2875,YZIZYZ,0
2876,YZIZZI,0
2877,YZIZZX,0
2878,YZIZZY,0
2879,YZIZZZ,0
2880,YZXIII,0
2881,YZXIIX,0
2882,YZXIIY,0
2883,YZXIIZ,0
2884,YZXIXI,0
2885,YZXIXX,0
2886,YZXIXY,0
2887,YZXIXZ,0
2888,YZXIYI,0
2889,YZXIYX,0
2890,YZXIYY,0
2891,YZXIYZ,0
2892,YZXIZI,0
2893,YZXIZX,0
2894,YZXIZY,0
2895,YZXIZZ,0
2896,YZXXII,0
2897,YZXXIX,0
2898,YZXXIY,0
2899,YZXXIZ,0
2900,YZXXXI,0
2901,YZXXXX,0
2902,YZXXXY,0
2903,YZXXXZ,0
2904,YZXXYI,0
2905,YZXXYX,0
2906,YZXXYY,0
2907,YZXXYZ,0
2908,YZXXZI,0
2909,YZXXZX,0
2910,YZXXZY,0
2911,YZXXZZ,0
2912,YZXYII,0
2913,YZXYIX,0
2914,YZXYIY,0
2915,YZXYIZ,0
2916,YZXYXI,0
2917,YZXYXX,0
2918,YZXYXY,0
2919,YZXYXZ,0
2920,YZXYYI,0
2921,YZXYYX,0
2922,YZXYYY,0
2923,YZXYYZ,0
2924,YZXYZI,0
2925,YZXYZX,0
2926,YZXYZY,0
2927,YZXYZZ,0
2928,YZXZII,0
2929,YZXZIX,0
2930,YZXZIY,0
2931,YZXZIZ,0
2932,YZXZXI,0
2933,YZXZXX,0
2934,YZXZXY,0
2935,YZXZXZ,0
2936,YZXZYI,0
2937,YZXZYX,0
2938,YZXZYY,0
2939,YZXZYZ,0
2940,YZXZZI,0
2941,YZXZZX,0
2942,YZXZZY,0
2943,YZXZZZ,0
2944,YZYIII,0
2945,YZYIIX,0
2946,YZYIIY,0
2947,YZYIIZ,0
2948,YZYIXI,0
2949,YZYIXX,0
2950,YZYIXY,0
2951,YZYIXZ,0
2952,YZYIYI,0
2953,YZYIYX,0
2954,YZYIYY,0
2955,YZYIYZ,0
2956,YZYIZI,0
2957,YZYIZX,0
2958,YZYIZY,0
2959,YZYIZZ,0
2960,YZYXII,0
2961,YZYXIX,0
2962,YZYXIY,0
2963,YZYXIZ,0
2964,YZYXXI,0
2965,YZYXXX,0
2966,YZYXXY,0
2967,YZYXXZ,0
2968,YZYXYI,0
2969,YZYXYX,0
2970,YZYXYY,0
2971,YZYXYZ,0
2972,YZYXZI,0
2973,YZYXZX,0
2974,YZYXZY,0
2975,YZYXZZ,0
2976,YZYYII,0
2977,YZYYIX,0
2978,YZYYIY,0
2979,YZYYIZ,0
2980,YZYYXI,0
2981,YZYYXX,0
2982,YZYYXY,0
2983,YZYYXZ,0
2984,YZYYYI,0
2985,YZYYYX,0
2986,YZYYYY,0
2987,YZYYYZ,0
2988,YZYYZI,0
2989,YZYYZX,0
2990,YZYYZY,0
2991,YZYYZZ,0
2992,YZYZII,0
2993,YZYZIX,0
2994,YZYZIY,0
2995,YZYZIZ,0
2996,YZYZXI,0
2997,YZYZXX,0
2998,YZYZXY,0
2999,YZYZXZ,0
3000,YZYZYI,0
3001,YZYZYX,0
3002,YZYZYY,0
3003,YZYZYZ,0
3004,YZYZZI,0
3005,YZYZZX,0
3006,YZYZZY,0
3007,YZYZZZ,0
3008,YZZIII,0
3009,YZZIIX,0
3010,YZZIIY,0
3011,YZZIIZ,0
3012,YZZIXI,0
3013,YZZIXX,0
3014,YZZIXY,0
3015,YZZIXZ,0
3016,YZZIYI,0
3017,YZZIYX,0
3018,YZZIYY,0
3019,YZZIYZ,0
3020,YZZIZI,0
3021,YZZIZX,0
3022,YZZIZY,0
3023,YZZIZZ,0
3024,YZZXII,0
3025,YZZXIX,0
3026,YZZXIY,0
3027,YZZXIZ,0
3028,YZZXXI,0
3029,YZZXXX,0
3030,YZZXXY,0
3031,YZZXXZ,0
3032,YZZXYI,0
3033,YZZXYX,0
3034,YZZXYY,0
3035,YZZXYZ,0
3036,YZZXZI,0
3037,YZZXZX,0
3038,YZZXZY,0
3039,YZZXZZ,0
3040,YZZYII,0
3041,YZZYIX,0
3042,YZZYIY,0
3043,YZZYIZ,0
3044,YZZYXI,0
3045,YZZYXX,0
3046,YZZYXY,0
3047,YZZYXZ,0
3048,YZZYYI,0
3049,YZZYYX,0
3050,YZZYYY,0
3051,YZZYYZ,0
3052,YZZYZI,0
3053,YZZYZX,0
3054,YZZYZY,0
3055,YZZYZZ,0
3056,YZZZII,0
3057,YZZZIX,0
3058,YZZZIY,0
3059,YZZZIZ,0
3060,YZZZXI,0
3061,YZZZXX,0
3062,YZZZXY,0
3063,YZZZXZ,0
3064,YZZZYI,0
3065,YZZZYX,0
3066,YZZZYY,0
3067,YZZZYZ,0
3068,YZZZZI,0
3069,YZZZZX,0
3070,YZZZZY,0
3071,YZZZZZ,0
3072,ZIIIII,1
3073,ZIIIIX,0
3074,ZIIIIY,0
3075,ZIIIIZ,1
3076,ZIIIXI,0
3077,ZIIIXX,0
3078,ZIIIXY,0
3079,ZIIIXZ,0
3080,ZIIIYI,0
3081,ZIIIYX,0
3082,ZIIIYY,0
3083,ZIIIYZ,0
3084,ZIIIZI,1
3085,ZIIIZX,0
3086,ZIIIZY,0
3087,ZIIIZZ,1
3088,ZIIXII,0
3089,ZIIXIX,0
3090,ZIIXIY,0
3091,ZIIXIZ,0
3092,ZIIXXI,0
3093,ZIIXXX,0
3094,ZIIXXY,0
3095,ZIIXXZ,0
3096,ZIIXYI,0
3097,ZIIXYX,0
3098,ZIIXYY,0
3099,ZIIXYZ,0
3100,ZIIXZI,0
3101,ZIIXZX,0
3102,ZIIXZY,0
3103,ZIIXZZ,0
3104,ZIIYII,0
3105,ZIIYIX,0
3106,ZIIYIY,0
3107,ZIIYIZ,0
3108,ZIIYXI,0
3109,ZIIYXX,0
3110,ZIIYXY,0
3111,ZIIYXZ,0
3112,ZIIYYI,0
3113,ZIIYYX,0
3114,ZIIYYY,0
3115,ZIIYYZ,0
3116,ZIIYZI,0
3117,ZIIYZX,0
3118,ZIIYZY,0
3119,ZIIYZZ,0
3120,ZIIZII,1
3121,ZIIZIX,0
3122,ZIIZIY,0
3123,ZIIZIZ,1
3124,ZIIZXI,0
3125,ZIIZXX,0
3126,ZIIZXY,0
3127,ZIIZXZ,0
3128,ZIIZYI,0
3129,ZIIZYX,0
3130,ZIIZYY,0
3131,ZIIZYZ,0
3132,ZIIZZI,1
3133,ZIIZZX,0
3134,ZIIZZY,0
3135,ZIIZZZ,1
3136,ZIXIII,0
3137,ZIXIIX,0
3138,ZIXIIY,0
3139,ZIXIIZ,0
3140,ZIXIXI,0
3141,ZIXIXX,0
3142,ZIXIXY,0
3143,ZIXIXZ,0
3144,ZIXIYI,0
3145,ZIXIYX,0
3146,ZIXIYY,0
3147,ZIXIYZ,0
3148,ZIXIZI,0
3149,ZIXIZX,0
3150,ZIXIZY,0
3151,ZIXIZZ,0
3152,ZIXXII,0
3153,ZIXXIX,0
3154,ZIXXIY,0
3155,ZIXXIZ,0
3156,ZIXXXI,0
3157,ZIXXXX,0
3158,ZIXXXY,0
3159,ZIXXXZ,0
3160,ZIXXYI,0
3161,ZIXXYX,0
3162,ZIXXYY,0
3163,ZIXXYZ,0
3164,ZIXXZI,0
3165,ZIXXZX,0
3166,ZIXXZY,0
3167,ZIXXZZ,0
3168,ZIXYII,0
3169,ZIXYIX,0
3170,ZIXYIY,0
3171,ZIXYIZ,0
3172,ZIXYXI,0
3173,ZIXYXX,0
3174,ZIXYXY,0
3175,ZIXYXZ,0
3176,ZIXYYI,0
3177,ZIXYYX,0
3178,ZIXYYY,0
3179,ZIXYYZ,0
3180,ZIXYZI,0
3181,ZIXYZX,0
3182,ZIXYZY,0
3183,ZIXYZZ,0
3184,ZIXZII,0
3185,ZIXZIX,0
3186,ZIXZIY,0
3187,ZIXZIZ,0
3188,ZIXZXI,0
3189,ZIXZXX,0
3190,ZIXZXY,0
3191,ZIXZXZ,0
3192,ZIXZYI,0
3193,ZIXZYX,0
3194,ZIXZYY,0
3195,ZIXZYZ,0
3196,ZIXZZI,0
3197,ZIXZZX,0
3198,ZIXZZY,0
3199,ZIXZZZ,0
3200,ZIYIII,0
3201,ZIYIIX,0
3202,ZIYIIY,0
3203,ZIYIIZ,0
3204,ZIYIXI,0
3205,ZIYIXX,0
3206,ZIYIXY,0
3207,ZIYIXZ,0
3208,ZIYIYI,0
3209,ZIYIYX,0
3210,ZIYIYY,0
3211,ZIYIYZ,0
3212,ZIYIZI,0
3213,ZIYIZX,0
3214,ZIYIZY,0
3215,ZIYIZZ,0
3216,ZIYXII,0
3217,ZIYXIX,0
3218,ZIYXIY,0
3219,ZIYXIZ,0
3220,ZIYXXI,0
3221,ZIYXXX,0
3222,ZIYXXY,0
3223,ZIYXXZ,0
3224,ZIYXYI,0
3225,ZIYXYX,0
3226,ZIYXYY,0
3227,ZIYXYZ,0
3228,ZIYXZI,0
3229,ZIYXZX,0
3230,ZIYXZY,0
3231,ZIYXZZ,0
3232,ZIYYII,0
3233,ZIYYIX,0
3234,ZIYYIY,0
3235,ZIYYIZ,0
3236,ZIYYXI,0
3237,ZIYYXX,0
3238,ZIYYXY,0
3239,ZIYYXZ,0
3240,ZIYYYI,0
3241,ZIYYYX,0
3242,ZIYYYY,0
3243,ZIYYYZ,0
3244,ZIYYZI,0
3245,ZIYYZX,0
3246,ZIYYZY,0
3247,ZIYYZZ,0
3248,ZIYZII,0
3249,ZIYZIX,0
3250,ZIYZIY,0
3251,ZIYZIZ,0
3252,ZIYZXI,0
3253,ZIYZXX,0
3254,ZIYZXY,0
3255,ZIYZXZ,0
3256,ZIYZYI,0
3257,ZIYZYX,0
3258,ZIYZYY,0
3259,ZIYZYZ,0
3260,ZIYZZI,0
3261,ZIYZZX,0
3262,ZIYZZY,0
3263,ZIYZZZ,0
3264,ZIZIII,1
3265,ZIZIIX,0
3266,ZIZIIY,0
3267,ZIZIIZ,1
3268,ZIZIXI,0
3269,ZIZIXX,0
3270,ZIZIXY,0
3271,ZIZIXZ,0
3272,ZIZIYI,0
3273,ZIZIYX,0
3274,ZIZIYY,0
3275,ZIZIYZ,0
3276,ZIZIZI,1
3277,ZIZIZX,0
3278,ZIZIZY,0
3279,ZIZIZZ,1
3280,ZIZXII,0
3281,ZIZXIX,0
3282,ZIZXIY,0
3283,ZIZXIZ,0
3284,ZIZXXI,0
3285,ZIZXXX,0
3286,ZIZXXY,0
3287,ZIZXXZ,0
3288,ZIZXYI,0
3289,ZIZXYX,0
3290,ZIZXYY,0
3291,ZIZXYZ,0
3292,ZIZXZI,0
3293,ZIZXZX,0
3294,ZIZXZY,0
3295,ZIZXZZ,0
3296,ZIZYII,0
3297,ZIZYIX,0
3298,ZIZYIY,0
3299,ZIZYIZ,0
3300,ZIZYXI,0
3301,ZIZYXX,0
3302,ZIZYXY,0
3303,ZIZYXZ,0
3304,ZIZYYI,0
3305,ZIZYYX,0
3306,ZIZYYY,0
3307,ZIZYYZ,0
3308,ZIZYZI,0
3309,ZIZYZX,0
3310,ZIZYZY,0
3311,ZIZYZZ,0
3312,ZIZZII,1
3313,ZIZZIX,0
3314,ZIZZIY,0
3315,ZIZZIZ,1
3316,ZIZZXI,0
3317,ZIZZXX,0
3318,ZIZZXY,0
3319,ZIZZXZ,0
3320,ZIZZYI,0
3321,ZIZZYX,0
3322,ZIZZYY,0
3323,ZIZZYZ,0
3324,ZIZZZI,1
3325,ZIZZZX,0
3326,ZIZZZY,0
3327,ZIZZZZ,1
3328,ZXIIII,0
3329,ZXIIIX,0
3330,ZXIIIY,0
3331,ZXIIIZ,0
3332,ZXIIXI,0
3333,ZXIIXX,0
3334,ZXIIXY,0
3335,ZXIIXZ,0
3336,ZXIIYI,0
3337,ZXIIYX,0
3338,ZXIIYY,0
3339,ZXIIYZ,0
3340,ZXIIZI,0
3341,ZXIIZX,0
3342,ZXIIZY,0
3343,ZXIIZZ,0
3344,ZXIXII,0
3345,ZXIXIX,0
3346,ZXIXIY,0
3347,ZXIXIZ,0
3348,ZXIXXI,0
3349,ZXIXXX,0
3350,ZXIXXY,0
3351,ZXIXXZ,0
3352,ZXIXYI,0
3353,ZXIXYX,0
3354,ZXIXYY,0
3355,ZXIXYZ,0
3356,ZXIXZI,0
3357,ZXIXZX,0
3358,ZXIXZY,0
3359,ZXIXZZ,0
3360,ZXIYII,0
3361,ZXIYIX,0
3362,ZXIYIY,0
3363,ZXIYIZ,0
3364,ZXIYXI,0
3365,ZXIYXX,0
3366,ZXIYXY,0
3367,ZXIYXZ,0
3368,ZXIYYI,0
3369,ZXIYYX,0
3370,ZXIYYY,0
3371,ZXIYYZ,0
3372,ZXIYZI,0
3373,ZXIYZX,0
3374,ZXIYZY,0
3375,ZXIYZZ,0
3376,ZXIZII,0
3377,ZXIZIX,0
3378,ZXIZIY,0
3379,ZXIZIZ,0
3380,ZXIZXI,0
3381,ZXIZXX,0
3382,ZXIZXY,0
3383,ZXIZXZ,0
3384,ZXIZYI,0
3385,ZXIZYX,0
3386,ZXIZYY,0
3387,ZXIZYZ,0
3388,ZXIZZI,0
3389,ZXIZZX,0
3390,ZXIZZY,0
3391,ZXIZZZ,0
3392,ZXXIII,0
3393,ZXXIIX,0
3394,ZXXIIY,0
3395,ZXXIIZ,0
3396,ZXXIXI,0
3397,ZXXIXX,0
3398,ZXXIXY,0
3399,ZXXIXZ,0
3400,ZXXIYI,0
3401,ZXXIYX,0
3402,ZXXIYY,0
3403,ZXXIYZ,0
3404,ZXXIZI,0
3405,ZXXIZX,0
3406,ZXXIZY,0
3407,ZXXIZZ,0
3408,ZXXXII,0
3409,ZXXXIX,0
3410,ZXXXIY,0
3411,ZXXXIZ,0
3412,ZXXXXI,0
3413,ZXXXXX,0
3414,ZXXXXY,0
3415,ZXXXXZ,0
3416,ZXXXYI,0
3417,ZXXXYX,0
3418,ZXXXYY,0
3419,ZXXXYZ,0
3420,ZXXXZI,0
3421,ZXXXZX,0
3422,ZXXXZY,0
3423,ZXXXZZ,0
3424,ZXXYII,0
3425,ZXXYIX,0
3426,ZXXYIY,0
3427,ZXXYIZ,0
3428,ZXXYXI,0
3429,ZXXYXX,0
3430,ZXXYXY,0
3431,ZXXYXZ,0
3432,ZXXYYI,0
3433,ZXXYYX,0
3434,ZXXYYY,0
3435,ZXXYYZ,0
3436,ZXXYZI,0
3437,ZXXYZX,0
3438,ZXXYZY,0
3439,ZXXYZZ,0
3440,ZXXZII,0
3441,ZXXZIX,0
3442,ZXXZIY,0
3443,ZXXZIZ,0
3444,ZXXZXI,0
3445,ZXXZXX,0
3446,ZXXZXY,0
3447,ZXXZXZ,0
3448,ZXXZYI,0
3449,ZXXZYX,0
3450,ZXXZYY,0
3451,ZXXZYZ,0
3452,ZXXZZI,0
3453,ZXXZZX,0
3454,ZXXZZY,0
3455,ZXXZZZ,0
3456,ZXYIII,0
3457,ZXYIIX,0
3458,ZXYIIY,0
3459,ZXYIIZ,0
3460,ZXYIXI,0
3461,ZXYIXX,0
3462,ZXYIXY,0
3463,ZXYIXZ,0
3464,ZXYIYI,0
3465,ZXYIYX,0
3466,ZXYIYY,0
3467,ZXYIYZ,0
3468,ZXYIZI,0
3469,ZXYIZX,0
3470,ZXYIZY,0
3471,ZXYIZZ,0
3472,ZXYXII,0
3473,ZXYXIX,0
3474,ZXYXIY,0
3475,ZXYXIZ,0
3476,ZXYXXI,0
3477,ZXYXXX,0
3478,ZXYXXY,0
3479,ZXYXXZ,0
3480,ZXYXYI,0
3481,ZXYXYX,0
3482,ZXYXYY,0
3483,ZXYXYZ,0
3484,ZXYXZI,0
3485,ZXYXZX,0
3486,ZXYXZY,0
3487,ZXYXZZ,0
3488,ZXYYII,0
3489,ZXYYIX,0
