,names,exp vals
4400,XIXIZII,0
4401,XIXIZIX,0
4402,XIXIZIY,0
4403,XIXIZIZ,0
4404,XIXIZXI,0
4405,XIXIZXX,0
4406,XIXIZXY,0
4407,XIXIZXZ,0
4408,XIXIZYI,0
4409,XIXIZYX,0
4410,XIXIZYY,0
4411,XIXIZYZ,0
4412,XIXIZZI,0
4413,XIXIZZX,0
4414,XIXIZZY,0
4415,XIXIZZZ,0
4416,XIXXIII,0
4417,XIXXIIX,0
4418,XIXXIIY,0
4419,XIXXIIZ,0
4420,XIXXIXI,0
4421,XIXXIXX,0
4422,XIXXIXY,0
4423,XIXXIXZ,0
4424,XIXXIYI,0
4425,XIXXIYX,0
4426,XIXXIYY,0
4427,XIXXIYZ,0
4428,XIXXIZI,0
4429,XIXXIZX,0
4430,XIXXIZY,0
4431,XIXXIZZ,0
4432,XIXXXII,0
4433,XIXXXIX,0
4434,XIXXXIY,0
4435,XIXXXIZ,0
4436,XIXXXXI,0
4437,XIXXXXX,0
4438,XIXXXXY,0
4439,XIXXXXZ,0
4440,XIXXXYI,0
4441,XIXXXYX,0
4442,XIXXXYY,0
4443,XIXXXYZ,0
4444,XIXXXZI,0
4445,XIXXXZX,0
4446,XIXXXZY,0
4447,XIXXXZZ,0
4448,XIXXYII,0
4449,XIXXYIX,0
4450,XIXXYIY,0
4451,XIXXYIZ,0
4452,XIXXYXI,0
4453,XIXXYXX,0
4454,XIXXYXY,0
4455,XIXXYXZ,0
4456,XIXXYYI,0
4457,XIXXYYX,0
4458,XIXXYYY,0
4459,XIXXYYZ,0
4460,XIXXYZI,0
4461,XIXXYZX,0
4462,XIXXYZY,0
4463,XIXXYZZ,0
4464,XIXXZII,0
4465,XIXXZIX,0
4466,XIXXZIY,0
4467,XIXXZIZ,0
4468,XIXXZXI,0
4469,XIXXZXX,0
4470,XIXXZXY,0
4471,XIXXZXZ,0
4472,XIXXZYI,0
4473,XIXXZYX,0
4474,XIXXZYY,0
4475,XIXXZYZ,0
4476,XIXXZZI,0
4477,XIXXZZX,0
4478,XIXXZZY,0
4479,XIXXZZZ,0
4480,XIXYIII,0
4481,XIXYIIX,0
4482,XIXYIIY,0
4483,XIXYIIZ,0
4484,XIXYIXI,0
4485,XIXYIXX,0
4486,XIXYIXY,0
4487,XIXYIXZ,0
4488,XIXYIYI,0
4489,XIXYIYX,0
4490,XIXYIYY,0
4491,XIXYIYZ,0
4492,XIXYIZI,0
4493,XIXYIZX,0
4494,XIXYIZY,0
4495,XIXYIZZ,0
4496,XIXYXII,0
4497,XIXYXIX,0
4498,XIXYXIY,0
4499,XIXYXIZ,0
4500,XIXYXXI,0
4501,XIXYXXX,0
4502,XIXYXXY,0
4503,XIXYXXZ,0
4504,XIXYXYI,0
4505,XIXYXYX,0
4506,XIXYXYY,0
4507,XIXYXYZ,0
4508,XIXYXZI,0
4509,XIXYXZX,0
4510,XIXYXZY,0
4511,XIXYXZZ,0
4512,XIXYYII,0
4513,XIXYYIX,0
4514,XIXYYIY,0
4515,XIXYYIZ,0
4516,XIXYYXI,0
4517,XIXYYXX,0
4518,XIXYYXY,0
4519,XIXYYXZ,0
4520,XIXYYYI,0
4521,XIXYYYX,0
4522,XIXYYYY,0
4523,XIXYYYZ,0
4524,XIXYYZI,0
4525,XIXYYZX,0
4526,XIXYYZY,0
4527,XIXYYZZ,0
4528,XIXYZII,0
4529,XIXYZIX,0
4530,XIXYZIY,0
4531,XIXYZIZ,0
4532,XIXYZXI,0
4533,XIXYZXX,0
4534,XIXYZXY,0
4535,XIXYZXZ,0
4536,XIXYZYI,0
4537,XIXYZYX,0
4538,XIXYZYY,0
4539,XIXYZYZ,0
4540,XIXYZZI,0
4541,XIXYZZX,0
4542,XIXYZZY,0
4543,XIXYZZZ,0
4544,XIXZIII,0
4545,XIXZIIX,0
4546,XIXZIIY,0
4547,XIXZIIZ,0
4548,XIXZIXI,0
4549,XIXZIXX,0
4550,XIXZIXY,0
4551,XIXZIXZ,0
4552,XIXZIYI,0
4553,XIXZIYX,0
4554,XIXZIYY,0
4555,XIXZIYZ,0
4556,XIXZIZI,0
4557,XIXZIZX,0
4558,XIXZIZY,0
4559,XIXZIZZ,0
4560,XIXZXII,0
4561,XIXZXIX,0
4562,XIXZXIY,0
4563,XIXZXIZ,0
4564,XIXZXXI,0
4565,XIXZXXX,0
4566,XIXZXXY,0
4567,XIXZXXZ,0
4568,XIXZXYI,0
4569,XIXZXYX,0
4570,XIXZXYY,0
4571,XIXZXYZ,0
4572,XIXZXZI,0
4573,XIXZXZX,0
4574,XIXZXZY,0
4575,XIXZXZZ,0
4576,XIXZYII,0
4577,XIXZYIX,0
4578,XIXZYIY,0
4579,XIXZYIZ,0
4580,XIXZYXI,0
4581,XIXZYXX,0
4582,XIXZYXY,0
4583,XIXZYXZ,0
4584,XIXZYYI,0
4585,XIXZYYX,0
4586,XIXZYYY,0
4587,XIXZYYZ,0
4588,XIXZYZI,0
4589,XIXZYZX,0
4590,XIXZYZY,0
4591,XIXZYZZ,0
4592,XIXZZII,0
4593,XIXZZIX,0
4594,XIXZZIY,0
4595,XIXZZIZ,0
4596,XIXZZXI,0
4597,XIXZZXX,0
4598,XIXZZXY,0
4599,XIXZZXZ,0
4600,XIXZZYI,0
4601,XIXZZYX,0
4602,XIXZZYY,0
4603,XIXZZYZ,0
4604,XIXZZZI,0
4605,XIXZZZX,0
4606,XIXZZZY,0
4607,XIXZZZZ,0
4608,XIYIIII,0
4609,XIYIIIX,0
4610,XIYIIIY,0
4611,XIYIIIZ,0
4612,XIYIIXI,0
4613,XIYIIXX,0
4614,XIYIIXY,0
4615,XIYIIXZ,0
4616,XIYIIYI,0
4617,XIYIIYX,0
4618,XIYIIYY,0
4619,XIYIIYZ,0
4620,XIYIIZI,0
4621,XIYIIZX,0
4622,XIYIIZY,0
4623,XIYIIZZ,0
4624,XIYIXII,0
4625,XIYIXIX,0
4626,XIYIXIY,0
4627,XIYIXIZ,0
4628,XIYIXXI,0
4629,XIYIXXX,0
4630,XIYIXXY,0
4631,XIYIXXZ,0
4632,XIYIXYI,0
4633,XIYIXYX,0
4634,XIYIXYY,0
4635,XIYIXYZ,0
4636,XIYIXZI,0
4637,XIYIXZX,0
4638,XIYIXZY,0
4639,XIYIXZZ,0
4640,XIYIYII,0
4641,XIYIYIX,0
4642,XIYIYIY,0
4643,XIYIYIZ,0
4644,XIYIYXI,0
4645,XIYIYXX,0
4646,XIYIYXY,0
4647,XIYIYXZ,0
4648,XIYIYYI,0
4649,XIYIYYX,0
4650,XIYIYYY,0
4651,XIYIYYZ,0
4652,XIYIYZI,0
4653,XIYIYZX,0
4654,XIYIYZY,0
4655,XIYIYZZ,0
4656,XIYIZII,0
4657,XIYIZIX,0
4658,XIYIZIY,0
4659,XIYIZIZ,0
4660,XIYIZXI,0
4661,XIYIZXX,0
4662,XIYIZXY,0
4663,XIYIZXZ,0
4664,XIYIZYI,0
4665,XIYIZYX,0
4666,XIYIZYY,0
4667,XIYIZYZ,0
4668,XIYIZZI,0
4669,XIYIZZX,0
4670,XIYIZZY,0
4671,XIYIZZZ,0
4672,XIYXIII,0
4673,XIYXIIX,0
4674,XIYXIIY,0
4675,XIYXIIZ,0
4676,XIYXIXI,0
4677,XIYXIXX,0
4678,XIYXIXY,0
4679,XIYXIXZ,0
4680,XIYXIYI,0
4681,XIYXIYX,0
4682,XIYXIYY,0
4683,XIYXIYZ,0
4684,XIYXIZI,0
4685,XIYXIZX,0
4686,XIYXIZY,0
4687,XIYXIZZ,0
4688,XIYXXII,0
4689,XIYXXIX,0
4690,XIYXXIY,0
4691,XIYXXIZ,0
4692,XIYXXXI,0
4693,XIYXXXX,0
4694,XIYXXXY,0
4695,XIYXXXZ,0
4696,XIYXXYI,0
4697,XIYXXYX,0
4698,XIYXXYY,0
4699,XIYXXYZ,0
4700,XIYXXZI,0
4701,XIYXXZX,0
4702,XIYXXZY,0
4703,XIYXXZZ,0
4704,XIYXYII,0
4705,XIYXYIX,0
4706,XIYXYIY,0
4707,XIYXYIZ,0
4708,XIYXYXI,0
4709,XIYXYXX,0
4710,XIYXYXY,0
4711,XIYXYXZ,0
4712,XIYXYYI,0
4713,XIYXYYX,0
4714,XIYXYYY,0
4715,XIYXYYZ,0
4716,XIYXYZI,0
4717,XIYXYZX,0
4718,XIYXYZY,0
4719,XIYXYZZ,0
4720,XIYXZII,0
4721,XIYXZIX,0
4722,XIYXZIY,0
4723,XIYXZIZ,0
4724,XIYXZXI,0
4725,XIYXZXX,0
4726,XIYXZXY,0
4727,XIYXZXZ,0
4728,XIYXZYI,0
4729,XIYXZYX,0
4730,XIYXZYY,0
4731,XIYXZYZ,0
4732,XIYXZZI,0
4733,XIYXZZX,0
4734,XIYXZZY,0
4735,XIYXZZZ,0
4736,XIYYIII,0
4737,XIYYIIX,0
4738,XIYYIIY,0
4739,XIYYIIZ,0
4740,XIYYIXI,0
4741,XIYYIXX,0
4742,XIYYIXY,0
4743,XIYYIXZ,0
4744,XIYYIYI,0
4745,XIYYIYX,0
4746,XIYYIYY,0
4747,XIYYIYZ,0
4748,XIYYIZI,0
4749,XIYYIZX,0
4750,XIYYIZY,0
4751,XIYYIZZ,0
4752,XIYYXII,0
4753,XIYYXIX,0
4754,XIYYXIY,0
4755,XIYYXIZ,0
4756,XIYYXXI,0
4757,XIYYXXX,0
4758,XIYYXXY,0
4759,XIYYXXZ,0
4760,XIYYXYI,0
4761,XIYYXYX,0
4762,XIYYXYY,0
4763,XIYYXYZ,0
4764,XIYYXZI,0
4765,XIYYXZX,0
4766,XIYYXZY,0
4767,XIYYXZZ,0
4768,XIYYYII,0
4769,XIYYYIX,0
4770,XIYYYIY,0
4771,XIYYYIZ,0
4772,XIYYYXI,0
4773,XIYYYXX,0
4774,XIYYYXY,0
4775,XIYYYXZ,0
4776,XIYYYYI,0
4777,XIYYYYX,0
4778,XIYYYYY,0
4779,XIYYYYZ,0
4780,XIYYYZI,0
4781,XIYYYZX,0
4782,XIYYYZY,0
4783,XIYYYZZ,0
4784,XIYYZII,0
4785,XIYYZIX,0
4786,XIYYZIY,0
4787,XIYYZIZ,0
4788,XIYYZXI,0
4789,XIYYZXX,0
4790,XIYYZXY,0
4791,XIYYZXZ,0
4792,XIYYZYI,0
4793,XIYYZYX,0
4794,XIYYZYY,0
4795,XIYYZYZ,0
4796,XIYYZZI,0
4797,XIYYZZX,0
4798,XIYYZZY,0
4799,XIYYZZZ,0
4800,XIYZIII,0
4801,XIYZIIX,0
4802,XIYZIIY,0
4803,XIYZIIZ,0
4804,XIYZIXI,0
4805,XIYZIXX,0
4806,XIYZIXY,0
4807,XIYZIXZ,0
4808,XIYZIYI,0
4809,XIYZIYX,0
4810,XIYZIYY,0
4811,XIYZIYZ,0
4812,XIYZIZI,0
4813,XIYZIZX,0
4814,XIYZIZY,0
4815,XIYZIZZ,0
4816,XIYZXII,0
4817,XIYZXIX,0
4818,XIYZXIY,0
4819,XIYZXIZ,0
4820,XIYZXXI,0
4821,XIYZXXX,0
4822,XIYZXXY,0
4823,XIYZXXZ,0
4824,XIYZXYI,0
4825,XIYZXYX,0
4826,XIYZXYY,0
4827,XIYZXYZ,0
4828,XIYZXZI,0
4829,XIYZXZX,0
4830,XIYZXZY,0
4831,XIYZXZZ,0
4832,XIYZYII,0
4833,XIYZYIX,0
4834,XIYZYIY,0
4835,XIYZYIZ,0
4836,XIYZYXI,0
4837,XIYZYXX,0
4838,XIYZYXY,0
4839,XIYZYXZ,0
4840,XIYZYYI,0
4841,XIYZYYX,0
4842,XIYZYYY,0
4843,XIYZYYZ,0
4844,XIYZYZI,0
4845,XIYZYZX,0
4846,XIYZYZY,0
4847,XIYZYZZ,0
4848,XIYZZII,0
4849,XIYZZIX,0
4850,XIYZZIY,0
4851,XIYZZIZ,0
4852,XIYZZXI,0
4853,XIYZZXX,0
4854,XIYZZXY,0
4855,XIYZZXZ,0
4856,XIYZZYI,0
4857,XIYZZYX,0
4858,XIYZZYY,0
4859,XIYZZYZ,0
4860,XIYZZZI,0
4861,XIYZZZX,0
4862,XIYZZZY,0
4863,XIYZZZZ,0
4864,XIZIIII,0
4865,XIZIIIX,0
4866,XIZIIIY,0
4867,XIZIIIZ,0
4868,XIZIIXI,0
4869,XIZIIXX,0
4870,XIZIIXY,0
4871,XIZIIXZ,0
4872,XIZIIYI,0
4873,XIZIIYX,0
4874,XIZIIYY,0
4875,XIZIIYZ,0
4876,XIZIIZI,0
4877,XIZIIZX,0
4878,XIZIIZY,0
4879,XIZIIZZ,0
4880,XIZIXII,0
4881,XIZIXIX,0
4882,XIZIXIY,0
4883,XIZIXIZ,0
4884,XIZIXXI,0
4885,XIZIXXX,0
4886,XIZIXXY,0
4887,XIZIXXZ,0
4888,XIZIXYI,0
4889,XIZIXYX,0
4890,XIZIXYY,0
4891,XIZIXYZ,0
4892,XIZIXZI,0
4893,XIZIXZX,0
4894,XIZIXZY,0
4895,XIZIXZZ,0
4896,XIZIYII,0
4897,XIZIYIX,0
4898,XIZIYIY,0
4899,XIZIYIZ,0
4900,XIZIYXI,0
4901,XIZIYXX,0
4902,XIZIYXY,0
4903,XIZIYXZ,0
4904,XIZIYYI,0
4905,XIZIYYX,0
4906,XIZIYYY,0
4907,XIZIYYZ,0
4908,XIZIYZI,0
4909,XIZIYZX,0
4910,XIZIYZY,0
4911,XIZIYZZ,0
4912,XIZIZII,0
4913,XIZIZIX,0
4914,XIZIZIY,0
4915,XIZIZIZ,0
4916,XIZIZXI,0
4917,XIZIZXX,0
4918,XIZIZXY,0
4919,XIZIZXZ,0
4920,XIZIZYI,0
4921,XIZIZYX,0
4922,XIZIZYY,0
4923,XIZIZYZ,0
4924,XIZIZZI,0
4925,XIZIZZX,0
4926,XIZIZZY,0
4927,XIZIZZZ,0
4928,XIZXIII,0
4929,XIZXIIX,0
4930,XIZXIIY,0
4931,XIZXIIZ,0
4932,XIZXIXI,0
4933,XIZXIXX,0
4934,XIZXIXY,0
4935,XIZXIXZ,0
4936,XIZXIYI,0
4937,XIZXIYX,0
4938,XIZXIYY,0
4939,XIZXIYZ,0
4940,XIZXIZI,0
4941,XIZXIZX,0
4942,XIZXIZY,0
4943,XIZXIZZ,0
4944,XIZXXII,0
4945,XIZXXIX,0
4946,XIZXXIY,0
4947,XIZXXIZ,0
4948,XIZXXXI,0
4949,XIZXXXX,0
4950,XIZXXXY,0
4951,XIZXXXZ,0
4952,XIZXXYI,0
4953,XIZXXYX,0
4954,XIZXXYY,0
4955,XIZXXYZ,0
4956,XIZXXZI,0
4957,XIZXXZX,0
4958,XIZXXZY,0
4959,XIZXXZZ,0
4960,XIZXYII,0
4961,XIZXYIX,0
4962,XIZXYIY,0
4963,XIZXYIZ,0
4964,XIZXYXI,0
4965,XIZXYXX,0
4966,XIZXYXY,0
4967,XIZXYXZ,0
4968,XIZXYYI,0
4969,XIZXYYX,0
4970,XIZXYYY,0
4971,XIZXYYZ,0
4972,XIZXYZI,0
4973,XIZXYZX,0
4974,XIZXYZY,0
4975,XIZXYZZ,0
4976,XIZXZII,0
4977,XIZXZIX,0
4978,XIZXZIY,0
4979,XIZXZIZ,0
4980,XIZXZXI,0
4981,XIZXZXX,0
4982,XIZXZXY,0
4983,XIZXZXZ,0
4984,XIZXZYI,0
4985,XIZXZYX,0
4986,XIZXZYY,0
4987,XIZXZYZ,0
4988,XIZXZZI,0
4989,XIZXZZX,0
4990,XIZXZZY,0
4991,XIZXZZZ,0
4992,XIZYIII,0
4993,XIZYIIX,0
4994,XIZYIIY,0
4995,XIZYIIZ,0
4996,XIZYIXI,0
4997,XIZYIXX,0
4998,XIZYIXY,0
4999,XIZYIXZ,0
5000,XIZYIYI,0
5001,XIZYIYX,0
5002,XIZYIYY,0
5003,XIZYIYZ,0
5004,XIZYIZI,0
5005,XIZYIZX,0
5006,XIZYIZY,0
5007,XIZYIZZ,0
5008,XIZYXII,0
5009,XIZYXIX,0
5010,XIZYXIY,0
5011,XIZYXIZ,0
5012,XIZYXXI,0
5013,XIZYXXX,0
5014,XIZYXXY,0
5015,XIZYXXZ,0
5016,XIZYXYI,0
5017,XIZYXYX,0
5018,XIZYXYY,0
5019,XIZYXYZ,0
5020,XIZYXZI,0
5021,XIZYXZX,0
5022,XIZYXZY,0
5023,XIZYXZZ,0
5024,XIZYYII,0
5025,XIZYYIX,0
5026,XIZYYIY,0
5027,XIZYYIZ,0
5028,XIZYYXI,0
5029,XIZYYXX,0
5030,XIZYYXY,0
5031,XIZYYXZ,0
5032,XIZYYYI,0
5033,XIZYYYX,0
5034,XIZYYYY,0
5035,XIZYYYZ,0
5036,XIZYYZI,0
5037,XIZYYZX,0
5038,XIZYYZY,0
5039,XIZYYZZ,0
5040,XIZYZII,0
5041,XIZYZIX,0
5042,XIZYZIY,0
5043,XIZYZIZ,0
5044,XIZYZXI,0
5045,XIZYZXX,0
5046,XIZYZXY,0
5047,XIZYZXZ,0
5048,XIZYZYI,0
5049,XIZYZYX,0
5050,XIZYZYY,0
5051,XIZYZYZ,0
5052,XIZYZZI,0
5053,XIZYZZX,0
5054,XIZYZZY,0
5055,XIZYZZZ,0
5056,XIZZIII,0
5057,XIZZIIX,0
5058,XIZZIIY,0
5059,XIZZIIZ,0
5060,XIZZIXI,0
5061,XIZZIXX,0
5062,XIZZIXY,0
5063,XIZZIXZ,0
5064,XIZZIYI,0
5065,XIZZIYX,0
5066,XIZZIYY,0
5067,XIZZIYZ,0
5068,XIZZIZI,0
5069,XIZZIZX,0
5070,XIZZIZY,0
5071,XIZZIZZ,0
5072,XIZZXII,0
5073,XIZZXIX,0
5074,XIZZXIY,0
5075,XIZZXIZ,0
5076,XIZZXXI,0
5077,XIZZXXX,0
5078,XIZZXXY,0
5079,XIZZXXZ,0
5080,XIZZXYI,0
5081,XIZZXYX,0
5082,XIZZXYY,0
5083,XIZZXYZ,0
5084,XIZZXZI,0
5085,XIZZXZX,0
5086,XIZZXZY,0
5087,XIZZXZZ,0
5088,XIZZYII,0
5089,XIZZYIX,0
5090,XIZZYIY,0
5091,XIZZYIZ,0
5092,XIZZYXI,0
5093,XIZZYXX,0
5094,XIZZYXY,0
5095,XIZZYXZ,0
5096,XIZZYYI,0
5097,XIZZYYX,0
5098,XIZZYYY,0
5099,XIZZYYZ,0
5100,XIZZYZI,0
5101,XIZZYZX,0
5102,XIZZYZY,0
5103,XIZZYZZ,0
5104,XIZZZII,0
5105,XIZZZIX,0
5106,XIZZZIY,0
5107,XIZZZIZ,0
5108,XIZZZXI,0
5109,XIZZZXX,0
5110,XIZZZXY,0
5111,XIZZZXZ,0
5112,XIZZZYI,0
5113,XIZZZYX,0
5114,XIZZZYY,0
5115,XIZZZYZ,0
5116,XIZZZZI,0
5117,XIZZZZX,0
5118,XIZZZZY,0
5119,XIZZZZZ,0
5120,XXIIIII,0
5121,XXIIIIX,0
5122,XXIIIIY,0
5123,XXIIIIZ,0
5124,XXIIIXI,0
5125,XXIIIXX,0
5126,XXIIIXY,0
5127,XXIIIXZ,0
5128,XXIIIYI,0
5129,XXIIIYX,0
5130,XXIIIYY,0
5131,XXIIIYZ,0
5132,XXIIIZI,0
5133,XXIIIZX,0
5134,XXIIIZY,0
5135,XXIIIZZ,0
5136,XXIIXII,0
5137,XXIIXIX,0
5138,XXIIXIY,0
5139,XXIIXIZ,0
5140,XXIIXXI,0
5141,XXIIXXX,0
5142,XXIIXXY,0
5143,XXIIXXZ,0
5144,XXIIXYI,0
5145,XXIIXYX,0
5146,XXIIXYY,0
5147,XXIIXYZ,0
5148,XXIIXZI,0
5149,XXIIXZX,0
5150,XXIIXZY,0
5151,XXIIXZZ,0
5152,XXIIYII,0
5153,XXIIYIX,0
5154,XXIIYIY,0
5155,XXIIYIZ,0
5156,XXIIYXI,0
5157,XXIIYXX,0
5158,XXIIYXY,0
5159,XXIIYXZ,0
5160,XXIIYYI,0
5161,XXIIYYX,0
5162,XXIIYYY,0
5163,XXIIYYZ,0
5164,XXIIYZI,0
5165,XXIIYZX,0
5166,XXIIYZY,0
5167,XXIIYZZ,0
5168,XXIIZII,0
5169,XXIIZIX,0
5170,XXIIZIY,0
5171,XXIIZIZ,0
5172,XXIIZXI,0
5173,XXIIZXX,0
5174,XXIIZXY,0
5175,XXIIZXZ,0
5176,XXIIZYI,0
5177,XXIIZYX,0
5178,XXIIZYY,0
5179,XXIIZYZ,0
5180,XXIIZZI,0
5181,XXIIZZX,0
5182,XXIIZZY,0
5183,XXIIZZZ,0
5184,XXIXIII,0
5185,XXIXIIX,0
5186,XXIXIIY,0
5187,XXIXIIZ,0
5188,XXIXIXI,0
5189,XXIXIXX,0
5190,XXIXIXY,0
5191,XXIXIXZ,0
5192,XXIXIYI,0
5193,XXIXIYX,0
5194,XXIXIYY,0
5195,XXIXIYZ,0
5196,XXIXIZI,0
5197,XXIXIZX,0
5198,XXIXIZY,0
5199,XXIXIZZ,0
5200,XXIXXII,0
5201,XXIXXIX,0
5202,XXIXXIY,0
5203,XXIXXIZ,0
5204,XXIXXXI,0
5205,XXIXXXX,0
5206,XXIXXXY,0
5207,XXIXXXZ,0
5208,XXIXXYI,0
5209,XXIXXYX,0
5210,XXIXXYY,0
5211,XXIXXYZ,0
5212,XXIXXZI,0
5213,XXIXXZX,0
5214,XXIXXZY,0
5215,XXIXXZZ,0
5216,XXIXYII,0
5217,XXIXYIX,0
5218,XXIXYIY,0
5219,XXIXYIZ,0
5220,XXIXYXI,0
5221,XXIXYXX,0
5222,XXIXYXY,0
5223,XXIXYXZ,0
5224,XXIXYYI,0
5225,XXIXYYX,0
5226,XXIXYYY,0
5227,XXIXYYZ,0
5228,XXIXYZI,0
5229,XXIXYZX,0
5230,XXIXYZY,0
5231,XXIXYZZ,0
5232,XXIXZII,0
5233,XXIXZIX,0
5234,XXIXZIY,0
5235,XXIXZIZ,0
5236,XXIXZXI,0
5237,XXIXZXX,0
5238,XXIXZXY,0
5239,XXIXZXZ,0
5240,XXIXZYI,0
5241,XXIXZYX,0
5242,XXIXZYY,0
5243,XXIXZYZ,0
5244,XXIXZZI,0
5245,XXIXZZX,0
5246,XXIXZZY,0
5247,XXIXZZZ,0
5248,XXIYIII,0
5249,XXIYIIX,0
5250,XXIYIIY,0
5251,XXIYIIZ,0
5252,XXIYIXI,0
5253,XXIYIXX,0
5254,XXIYIXY,0
5255,XXIYIXZ,0
5256,XXIYIYI,0
5257,XXIYIYX,0
5258,XXIYIYY,0
5259,XXIYIYZ,0
5260,XXIYIZI,0
5261,XXIYIZX,0
5262,XXIYIZY,0
5263,XXIYIZZ,0
5264,XXIYXII,0
5265,XXIYXIX,0
5266,XXIYXIY,0
5267,XXIYXIZ,0
5268,XXIYXXI,0
5269,XXIYXXX,0
5270,XXIYXXY,0
5271,XXIYXXZ,0
5272,XXIYXYI,0
5273,XXIYXYX,0
5274,XXIYXYY,0
5275,XXIYXYZ,0
5276,XXIYXZI,0
5277,XXIYXZX,0
5278,XXIYXZY,0
5279,XXIYXZZ,0
5280,XXIYYII,0
5281,XXIYYIX,0
5282,XXIYYIY,0
5283,XXIYYIZ,0
5284,XXIYYXI,0
5285,XXIYYXX,0
5286,XXIYYXY,0
5287,XXIYYXZ,0
5288,XXIYYYI,0
5289,XXIYYYX,0
5290,XXIYYYY,0
5291,XXIYYYZ,0
5292,XXIYYZI,0
5293,XXIYYZX,0
5294,XXIYYZY,0
5295,XXIYYZZ,0
5296,XXIYZII,0
5297,XXIYZIX,0
5298,XXIYZIY,0
5299,XXIYZIZ,0
5300,XXIYZXI,0
5301,XXIYZXX,0
5302,XXIYZXY,0
5303,XXIYZXZ,0
5304,XXIYZYI,0
5305,XXIYZYX,0
5306,XXIYZYY,0
5307,XXIYZYZ,0
5308,XXIYZZI,0
5309,XXIYZZX,0
5310,XXIYZZY,0
5311,XXIYZZZ,0
5312,XXIZIII,0
5313,XXIZIIX,0
5314,XXIZIIY,0
5315,XXIZIIZ,0
5316,XXIZIXI,0
5317,XXIZIXX,0
5318,XXIZIXY,0
5319,XXIZIXZ,0
5320,XXIZIYI,0
5321,XXIZIYX,0
5322,XXIZIYY,0
5323,XXIZIYZ,0
5324,XXIZIZI,0
5325,XXIZIZX,0
5326,XXIZIZY,0
5327,XXIZIZZ,0
5328,XXIZXII,0
5329,XXIZXIX,0
5330,XXIZXIY,0
5331,XXIZXIZ,0
5332,XXIZXXI,0
5333,XXIZXXX,0
5334,XXIZXXY,0
5335,XXIZXXZ,0
5336,XXIZXYI,0
5337,XXIZXYX,0
5338,XXIZXYY,0
5339,XXIZXYZ,0
5340,XXIZXZI,0
5341,XXIZXZX,0
5342,XXIZXZY,0
5343,XXIZXZZ,0
5344,XXIZYII,0
5345,XXIZYIX,0
5346,XXIZYIY,0
5347,XXIZYIZ,0
5348,XXIZYXI,0
5349,XXIZYXX,0
5350,XXIZYXY,0
5351,XXIZYXZ,0
5352,XXIZYYI,0
5353,XXIZYYX,0
5354,XXIZYYY,0
5355,XXIZYYZ,0
5356,XXIZYZI,0
5357,XXIZYZX,0
5358,XXIZYZY,0
5359,XXIZYZZ,0
5360,XXIZZII,0
5361,XXIZZIX,0
5362,XXIZZIY,0
5363,XXIZZIZ,0
5364,XXIZZXI,0
5365,XXIZZXX,0
5366,XXIZZXY,0
5367,XXIZZXZ,0
5368,XXIZZYI,0
5369,XXIZZYX,0
5370,XXIZZYY,0
5371,XXIZZYZ,0
5372,XXIZZZI,0
5373,XXIZZZX,0
5374,XXIZZZY,0
5375,XXIZZZZ,0
5376,XXXIIII,0
5377,XXXIIIX,0
5378,XXXIIIY,0
5379,XXXIIIZ,0
5380,XXXIIXI,0
5381,XXXIIXX,0
5382,XXXIIXY,0
5383,XXXIIXZ,0
5384,XXXIIYI,0
5385,XXXIIYX,0
5386,XXXIIYY,0
5387,XXXIIYZ,0
5388,XXXIIZI,0
5389,XXXIIZX,0
5390,XXXIIZY,0
5391,XXXIIZZ,0
5392,XXXIXII,0
5393,XXXIXIX,0
5394,XXXIXIY,0
5395,XXXIXIZ,0
5396,XXXIXXI,0
5397,XXXIXXX,0
5398,XXXIXXY,0
5399,XXXIXXZ,0
5400,XXXIXYI,0
5401,XXXIXYX,0
5402,XXXIXYY,0
5403,XXXIXYZ,0
5404,XXXIXZI,0
5405,XXXIXZX,0
5406,XXXIXZY,0
5407,XXXIXZZ,0
5408,XXXIYII,0
5409,XXXIYIX,0
5410,XXXIYIY,0
5411,XXXIYIZ,0
5412,XXXIYXI,0
5413,XXXIYXX,0
5414,XXXIYXY,0
5415,XXXIYXZ,0
5416,XXXIYYI,0
5417,XXXIYYX,0
5418,XXXIYYY,0
5419,XXXIYYZ,0
5420,XXXIYZI,0
5421,XXXIYZX,0
5422,XXXIYZY,0
5423,XXXIYZZ,0
5424,XXXIZII,0
5425,XXXIZIX,0
5426,XXXIZIY,0
5427,XXXIZIZ,0
5428,XXXIZXI,0
5429,XXXIZXX,0
5430,XXXIZXY,0
5431,XXXIZXZ,0
5432,XXXIZYI,0
5433,XXXIZYX,0
5434,XXXIZYY,0
5435,XXXIZYZ,0
5436,XXXIZZI,0
5437,XXXIZZX,0
5438,XXXIZZY,0
5439,XXXIZZZ,0
5440,XXXXIII,0
5441,XXXXIIX,0
5442,XXXXIIY,0
5443,XXXXIIZ,0
5444,XXXXIXI,0
5445,XXXXIXX,0
5446,XXXXIXY,0
5447,XXXXIXZ,0
5448,XXXXIYI,0
5449,XXXXIYX,0
5450,XXXXIYY,0
5451,XXXXIYZ,0
5452,XXXXIZI,0
5453,XXXXIZX,0
5454,XXXXIZY,0
5455,XXXXIZZ,0
5456,XXXXXII,0
5457,XXXXXIX,0
5458,XXXXXIY,0
5459,XXXXXIZ,0
5460,XXXXXXI,0
