,names,exp vals
5520,IXXXYXII,0
5521,IXXXYXIX,0
5522,IXXXYXIY,0
5523,IXXXYXIZ,0
5524,IXXXYXXI,0
5525,IXXXYXXX,0
5526,IXXXYXXY,0
5527,IXXXYXXZ,0
5528,IXXXYXYI,0
5529,IXXXYXYX,0
5530,IXXXYXYY,0
5531,IXXXYXYZ,0
5532,IXXXYXZI,0
5533,IXXXYXZX,0
5534,IXXXYXZY,0
5535,IXXXYXZZ,0
5536,IXXXYYII,0
5537,IXXXYYIX,0
5538,IXXXYYIY,0
5539,IXXXYYIZ,0
5540,IXXXYYXI,0
5541,IXXXYYXX,0
5542,IXXXYYXY,0
5543,IXXXYYXZ,0
5544,IXXXYYYI,0
5545,IXXXYYYX,0
5546,IXXXYYYY,0
5547,IXXXYYYZ,0
5548,IXXXYYZI,0
5549,IXXXYYZX,0
5550,IXXXYYZY,0
5551,IXXXYYZZ,0
5552,IXXXYZII,0
5553,IXXXYZIX,0
5554,IXXXYZIY,0
5555,IXXXYZIZ,0
5556,IXXXYZXI,0
5557,IXXXYZXX,0
5558,IXXXYZXY,0
5559,IXXXYZXZ,0
5560,IXXXYZYI,0
5561,IXXXYZYX,0
5562,IXXXYZYY,0
5563,IXXXYZYZ,0
5564,IXXXYZZI,0
5565,IXXXYZZX,0
5566,IXXXYZZY,0
5567,IXXXYZZZ,0
5568,IXXXZIII,0
5569,IXXXZIIX,0
5570,IXXXZIIY,0
5571,IXXXZIIZ,0
5572,IXXXZIXI,0
5573,IXXXZIXX,0
5574,IXXXZIXY,0
5575,IXXXZIXZ,0
5576,IXXXZIYI,0
5577,IXXXZIYX,0
5578,IXXXZIYY,0
5579,IXXXZIYZ,0
5580,IXXXZIZI,0
5581,IXXXZIZX,0
5582,IXXXZIZY,0
5583,IXXXZIZZ,0
5584,IXXXZXII,0
5585,IXXXZXIX,0
5586,IXXXZXIY,0
5587,IXXXZXIZ,0
5588,IXXXZXXI,0
5589,IXXXZXXX,0
5590,IXXXZXXY,0
5591,IXXXZXXZ,0
5592,IXXXZXYI,0
5593,IXXXZXYX,0
5594,IXXXZXYY,0
5595,IXXXZXYZ,0
5596,IXXXZXZI,0
5597,IXXXZXZX,0
5598,IXXXZXZY,0
5599,IXXXZXZZ,0
5600,IXXXZYII,0
5601,IXXXZYIX,0
5602,IXXXZYIY,0
5603,IXXXZYIZ,0
5604,IXXXZYXI,0
5605,IXXXZYXX,0
5606,IXXXZYXY,0
5607,IXXXZYXZ,0
5608,IXXXZYYI,0
5609,IXXXZYYX,0
5610,IXXXZYYY,0
5611,IXXXZYYZ,0
5612,IXXXZYZI,0
5613,IXXXZYZX,0
5614,IXXXZYZY,0
5615,IXXXZYZZ,0
5616,IXXXZZII,0
5617,IXXXZZIX,0
5618,IXXXZZIY,0
5619,IXXXZZIZ,0
5620,IXXXZZXI,0
5621,IXXXZZXX,0
5622,IXXXZZXY,0
5623,IXXXZZXZ,0
5624,IXXXZZYI,0
5625,IXXXZZYX,0
5626,IXXXZZYY,0
5627,IXXXZZYZ,0
5628,IXXXZZZI,0
5629,IXXXZZZX,0
5630,IXXXZZZY,0
5631,IXXXZZZZ,0
5632,IXXYIIII,0
5633,IXXYIIIX,0
5634,IXXYIIIY,0
5635,IXXYIIIZ,0
5636,IXXYIIXI,0
5637,IXXYIIXX,0
5638,IXXYIIXY,0
5639,IXXYIIXZ,0
5640,IXXYIIYI,0
5641,IXXYIIYX,0
5642,IXXYIIYY,0
5643,IXXYIIYZ,0
5644,IXXYIIZI,0
5645,IXXYIIZX,0
5646,IXXYIIZY,0
5647,IXXYIIZZ,0
5648,IXXYIXII,0
5649,IXXYIXIX,0
5650,IXXYIXIY,0
5651,IXXYIXIZ,0
5652,IXXYIXXI,0
5653,IXXYIXXX,0
5654,IXXYIXXY,0
5655,IXXYIXXZ,0
5656,IXXYIXYI,0
5657,IXXYIXYX,0
5658,IXXYIXYY,0
5659,IXXYIXYZ,0
5660,IXXYIXZI,0
5661,IXXYIXZX,0
5662,IXXYIXZY,0
5663,IXXYIXZZ,0
5664,IXXYIYII,0
5665,IXXYIYIX,0
5666,IXXYIYIY,0
5667,IXXYIYIZ,0
5668,IXXYIYXI,0
5669,IXXYIYXX,0
5670,IXXYIYXY,0
5671,IXXYIYXZ,0
5672,IXXYIYYI,0
5673,IXXYIYYX,0
5674,IXXYIYYY,0
5675,IXXYIYYZ,0
5676,IXXYIYZI,0
5677,IXXYIYZX,0
5678,IXXYIYZY,0
5679,IXXYIYZZ,0
5680,IXXYIZII,0
5681,IXXYIZIX,0
5682,IXXYIZIY,0
5683,IXXYIZIZ,0
5684,IXXYIZXI,0
5685,IXXYIZXX,0
5686,IXXYIZXY,0
5687,IXXYIZXZ,0
5688,IXXYIZYI,0
5689,IXXYIZYX,0
5690,IXXYIZYY,0
5691,IXXYIZYZ,0
5692,IXXYIZZI,0
5693,IXXYIZZX,0
5694,IXXYIZZY,0
5695,IXXYIZZZ,0
5696,IXXYXIII,0
5697,IXXYXIIX,0
5698,IXXYXIIY,0
5699,IXXYXIIZ,0
5700,IXXYXIXI,0
5701,IXXYXIXX,0
5702,IXXYXIXY,0
5703,IXXYXIXZ,0
5704,IXXYXIYI,0
5705,IXXYXIYX,0
5706,IXXYXIYY,0
5707,IXXYXIYZ,0
5708,IXXYXIZI,0
5709,IXXYXIZX,0
5710,IXXYXIZY,0
5711,IXXYXIZZ,0
5712,IXXYXXII,0
5713,IXXYXXIX,0
5714,IXXYXXIY,0
5715,IXXYXXIZ,0
5716,IXXYXXXI,0
5717,IXXYXXXX,0
5718,IXXYXXXY,0
5719,IXXYXXXZ,0
5720,IXXYXXYI,0
5721,IXXYXXYX,0
5722,IXXYXXYY,0
5723,IXXYXXYZ,0
5724,IXXYXXZI,0
5725,IXXYXXZX,0
5726,IXXYXXZY,0
5727,IXXYXXZZ,0
5728,IXXYXYII,0
5729,IXXYXYIX,0
5730,IXXYXYIY,0
5731,IXXYXYIZ,0
5732,IXXYXYXI,0
5733,IXXYXYXX,0
5734,IXXYXYXY,0
5735,IXXYXYXZ,0
5736,IXXYXYYI,0
5737,IXXYXYYX,0
5738,IXXYXYYY,0
5739,IXXYXYYZ,0
5740,IXXYXYZI,0
5741,IXXYXYZX,0
5742,IXXYXYZY,0
5743,IXXYXYZZ,0
5744,IXXYXZII,0
5745,IXXYXZIX,0
5746,IXXYXZIY,0
5747,IXXYXZIZ,0
5748,IXXYXZXI,0
5749,IXXYXZXX,0
5750,IXXYXZXY,0
5751,IXXYXZXZ,0
5752,IXXYXZYI,0
5753,IXXYXZYX,0
5754,IXXYXZYY,0
5755,IXXYXZYZ,0
5756,IXXYXZZI,0
5757,IXXYXZZX,0
5758,IXXYXZZY,0
5759,IXXYXZZZ,0
5760,IXXYYIII,0
5761,IXXYYIIX,0
5762,IXXYYIIY,0
5763,IXXYYIIZ,0
5764,IXXYYIXI,0
5765,IXXYYIXX,0
5766,IXXYYIXY,0
5767,IXXYYIXZ,0
5768,IXXYYIYI,0
5769,IXXYYIYX,0
5770,IXXYYIYY,0
5771,IXXYYIYZ,0
5772,IXXYYIZI,0
5773,IXXYYIZX,0
5774,IXXYYIZY,0
5775,IXXYYIZZ,0
5776,IXXYYXII,0
5777,IXXYYXIX,0
5778,IXXYYXIY,0
5779,IXXYYXIZ,0
5780,IXXYYXXI,0
5781,IXXYYXXX,0
5782,IXXYYXXY,0
5783,IXXYYXXZ,0
5784,IXXYYXYI,0
5785,IXXYYXYX,0
5786,IXXYYXYY,0
5787,IXXYYXYZ,0
5788,IXXYYXZI,0
5789,IXXYYXZX,0
5790,IXXYYXZY,0
5791,IXXYYXZZ,0
5792,IXXYYYII,0
5793,IXXYYYIX,0
5794,IXXYYYIY,0
5795,IXXYYYIZ,0
5796,IXXYYYXI,0
5797,IXXYYYXX,0
5798,IXXYYYXY,0
5799,IXXYYYXZ,0
5800,IXXYYYYI,0
5801,IXXYYYYX,0
5802,IXXYYYYY,0
5803,IXXYYYYZ,0
5804,IXXYYYZI,0
5805,IXXYYYZX,0
5806,IXXYYYZY,0
5807,IXXYYYZZ,0
5808,IXXYYZII,0
5809,IXXYYZIX,0
5810,IXXYYZIY,0
5811,IXXYYZIZ,0
5812,IXXYYZXI,0
5813,IXXYYZXX,0
5814,IXXYYZXY,0
5815,IXXYYZXZ,0
5816,IXXYYZYI,0
5817,IXXYYZYX,0
5818,IXXYYZYY,0
5819,IXXYYZYZ,0
5820,IXXYYZZI,0
5821,IXXYYZZX,0
5822,IXXYYZZY,0
5823,IXXYYZZZ,0
5824,IXXYZIII,0
5825,IXXYZIIX,0
5826,IXXYZIIY,0
5827,IXXYZIIZ,0
5828,IXXYZIXI,0
5829,IXXYZIXX,0
5830,IXXYZIXY,0
5831,IXXYZIXZ,0
5832,IXXYZIYI,0
5833,IXXYZIYX,0
5834,IXXYZIYY,0
5835,IXXYZIYZ,0
5836,IXXYZIZI,0
5837,IXXYZIZX,0
5838,IXXYZIZY,0
5839,IXXYZIZZ,0
5840,IXXYZXII,0
5841,IXXYZXIX,0
5842,IXXYZXIY,0
5843,IXXYZXIZ,0
5844,IXXYZXXI,0
5845,IXXYZXXX,0
5846,IXXYZXXY,0
5847,IXXYZXXZ,0
5848,IXXYZXYI,0
5849,IXXYZXYX,0
5850,IXXYZXYY,0
5851,IXXYZXYZ,0
5852,IXXYZXZI,0
5853,IXXYZXZX,0
5854,IXXYZXZY,0
5855,IXXYZXZZ,0
5856,IXXYZYII,0
5857,IXXYZYIX,0
5858,IXXYZYIY,0
5859,IXXYZYIZ,0
5860,IXXYZYXI,0
5861,IXXYZYXX,0
5862,IXXYZYXY,0
5863,IXXYZYXZ,0
5864,IXXYZYYI,0
5865,IXXYZYYX,0
5866,IXXYZYYY,0
5867,IXXYZYYZ,0
5868,IXXYZYZI,0
5869,IXXYZYZX,0
5870,IXXYZYZY,0
5871,IXXYZYZZ,0
5872,IXXYZZII,0
5873,IXXYZZIX,0
5874,IXXYZZIY,0
5875,IXXYZZIZ,0
5876,IXXYZZXI,0
5877,IXXYZZXX,0
5878,IXXYZZXY,0
5879,IXXYZZXZ,0
5880,IXXYZZYI,0
5881,IXXYZZYX,0
5882,IXXYZZYY,0
5883,IXXYZZYZ,0
5884,IXXYZZZI,0
5885,IXXYZZZX,0
5886,IXXYZZZY,0
5887,IXXYZZZZ,0
5888,IXXZIIII,0
5889,IXXZIIIX,0
5890,IXXZIIIY,0
5891,IXXZIIIZ,0
5892,IXXZIIXI,0
5893,IXXZIIXX,0
5894,IXXZIIXY,0
5895,IXXZIIXZ,0
5896,IXXZIIYI,0
5897,IXXZIIYX,0
5898,IXXZIIYY,0
5899,IXXZIIYZ,0
5900,IXXZIIZI,0
5901,IXXZIIZX,0
5902,IXXZIIZY,0
5903,IXXZIIZZ,0
5904,IXXZIXII,0
5905,IXXZIXIX,0
5906,IXXZIXIY,0
5907,IXXZIXIZ,0
5908,IXXZIXXI,0
5909,IXXZIXXX,0
5910,IXXZIXXY,0
5911,IXXZIXXZ,0
5912,IXXZIXYI,0
5913,IXXZIXYX,0
5914,IXXZIXYY,0
5915,IXXZIXYZ,0
5916,IXXZIXZI,0
5917,IXXZIXZX,0
5918,IXXZIXZY,0
5919,IXXZIXZZ,0
5920,IXXZIYII,0
5921,IXXZIYIX,0
5922,IXXZIYIY,0
5923,IXXZIYIZ,0
5924,IXXZIYXI,0
5925,IXXZIYXX,0
5926,IXXZIYXY,0
5927,IXXZIYXZ,0
5928,IXXZIYYI,0
5929,IXXZIYYX,0
5930,IXXZIYYY,0
5931,IXXZIYYZ,0
5932,IXXZIYZI,0
5933,IXXZIYZX,0
5934,IXXZIYZY,0
5935,IXXZIYZZ,0
5936,IXXZIZII,0
5937,IXXZIZIX,0
5938,IXXZIZIY,0
5939,IXXZIZIZ,0
5940,IXXZIZXI,0
5941,IXXZIZXX,0
5942,IXXZIZXY,0
5943,IXXZIZXZ,0
5944,IXXZIZYI,0
5945,IXXZIZYX,0
5946,IXXZIZYY,0
5947,IXXZIZYZ,0
5948,IXXZIZZI,0
5949,IXXZIZZX,0
5950,IXXZIZZY,0
5951,IXXZIZZZ,0
5952,IXXZXIII,0
5953,IXXZXIIX,0
5954,IXXZXIIY,0
5955,IXXZXIIZ,0
5956,IXXZXIXI,0
5957,IXXZXIXX,0
5958,IXXZXIXY,0
5959,IXXZXIXZ,0
5960,IXXZXIYI,0
5961,IXXZXIYX,0
5962,IXXZXIYY,0
5963,IXXZXIYZ,0
5964,IXXZXIZI,0
5965,IXXZXIZX,0
5966,IXXZXIZY,0
5967,IXXZXIZZ,0
5968,IXXZXXII,0
5969,IXXZXXIX,0
5970,IXXZXXIY,0
5971,IXXZXXIZ,0
5972,IXXZXXXI,0
5973,IXXZXXXX,0
5974,IXXZXXXY,0
5975,IXXZXXXZ,0
5976,IXXZXXYI,0
5977,IXXZXXYX,0
5978,IXXZXXYY,0
5979,IXXZXXYZ,0
5980,IXXZXXZI,0
5981,IXXZXXZX,0
5982,IXXZXXZY,0
5983,IXXZXXZZ,0
5984,IXXZXYII,0
5985,IXXZXYIX,0
5986,IXXZXYIY,0
5987,IXXZXYIZ,0
5988,IXXZXYXI,0
5989,IXXZXYXX,0
5990,IXXZXYXY,0
5991,IXXZXYXZ,0
5992,IXXZXYYI,0
5993,IXXZXYYX,0
5994,IXXZXYYY,0
5995,IXXZXYYZ,0
5996,IXXZXYZI,0
5997,IXXZXYZX,0
5998,IXXZXYZY,0
5999,IXXZXYZZ,0
6000,IXXZXZII,0
6001,IXXZXZIX,0
6002,IXXZXZIY,0
6003,IXXZXZIZ,0
6004,IXXZXZXI,0
6005,IXXZXZXX,0
6006,IXXZXZXY,0
6007,IXXZXZXZ,0
6008,IXXZXZYI,0
6009,IXXZXZYX,0
6010,IXXZXZYY,0
6011,IXXZXZYZ,0
6012,IXXZXZZI,0
6013,IXXZXZZX,0
6014,IXXZXZZY,0
6015,IXXZXZZZ,0
6016,IXXZYIII,0
6017,IXXZYIIX,0
6018,IXXZYIIY,0
6019,IXXZYIIZ,0
6020,IXXZYIXI,0
6021,IXXZYIXX,0
6022,IXXZYIXY,0
6023,IXXZYIXZ,0
6024,IXXZYIYI,0
6025,IXXZYIYX,0
6026,IXXZYIYY,0
6027,IXXZYIYZ,0
6028,IXXZYIZI,0
6029,IXXZYIZX,0
6030,IXXZYIZY,0
6031,IXXZYIZZ,0
6032,IXXZYXII,0
6033,IXXZYXIX,0
6034,IXXZYXIY,0
6035,IXXZYXIZ,0
6036,IXXZYXXI,0
6037,IXXZYXXX,0
6038,IXXZYXXY,0
6039,IXXZYXXZ,0
6040,IXXZYXYI,0
6041,IXXZYXYX,0
6042,IXXZYXYY,0
6043,IXXZYXYZ,0
6044,IXXZYXZI,0
6045,IXXZYXZX,0
6046,IXXZYXZY,0
6047,IXXZYXZZ,0
6048,IXXZYYII,0
6049,IXXZYYIX,0
6050,IXXZYYIY,0
6051,IXXZYYIZ,0
6052,IXXZYYXI,0
6053,IXXZYYXX,0
6054,IXXZYYXY,0
6055,IXXZYYXZ,0
6056,IXXZYYYI,0
6057,IXXZYYYX,0
6058,IXXZYYYY,0
6059,IXXZYYYZ,0
6060,IXXZYYZI,0
6061,IXXZYYZX,0
6062,IXXZYYZY,0
6063,IXXZYYZZ,0
6064,IXXZYZII,0
6065,IXXZYZIX,0
6066,IXXZYZIY,0
6067,IXXZYZIZ,0
6068,IXXZYZXI,0
6069,IXXZYZXX,0
6070,IXXZYZXY,0
6071,IXXZYZXZ,0
6072,IXXZYZYI,0
6073,IXXZYZYX,0
6074,IXXZYZYY,0
6075,IXXZYZYZ,0
6076,IXXZYZZI,0
6077,IXXZYZZX,0
6078,IXXZYZZY,0
6079,IXXZYZZZ,0
6080,IXXZZIII,0
6081,IXXZZIIX,0
6082,IXXZZIIY,0
6083,IXXZZIIZ,0
6084,IXXZZIXI,0
6085,IXXZZIXX,0
6086,IXXZZIXY,0
6087,IXXZZIXZ,0
6088,IXXZZIYI,0
6089,IXXZZIYX,0
6090,IXXZZIYY,0
6091,IXXZZIYZ,0
6092,IXXZZIZI,0
6093,IXXZZIZX,0
6094,IXXZZIZY,0
6095,IXXZZIZZ,0
6096,IXXZZXII,0
6097,IXXZZXIX,0
6098,IXXZZXIY,0
6099,IXXZZXIZ,0
6100,IXXZZXXI,0
6101,IXXZZXXX,0
6102,IXXZZXXY,0
6103,IXXZZXXZ,0
6104,IXXZZXYI,0
6105,IXXZZXYX,0
6106,IXXZZXYY,0
6107,IXXZZXYZ,0
6108,IXXZZXZI,0
6109,IXXZZXZX,0
6110,IXXZZXZY,0
6111,IXXZZXZZ,0
6112,IXXZZYII,0
6113,IXXZZYIX,0
6114,IXXZZYIY,0
6115,IXXZZYIZ,0
6116,IXXZZYXI,0
6117,IXXZZYXX,0
6118,IXXZZYXY,0
6119,IXXZZYXZ,0
6120,IXXZZYYI,0
6121,IXXZZYYX,0
6122,IXXZZYYY,0
6123,IXXZZYYZ,0
6124,IXXZZYZI,0
6125,IXXZZYZX,0
6126,IXXZZYZY,0
6127,IXXZZYZZ,0
6128,IXXZZZII,0
6129,IXXZZZIX,0
6130,IXXZZZIY,0
6131,IXXZZZIZ,0
6132,IXXZZZXI,0
6133,IXXZZZXX,0
6134,IXXZZZXY,0
6135,IXXZZZXZ,0
6136,IXXZZZYI,0
6137,IXXZZZYX,0
6138,IXXZZZYY,0
6139,IXXZZZYZ,0
6140,IXXZZZZI,0
6141,IXXZZZZX,0
6142,IXXZZZZY,0
6143,IXXZZZZZ,0
6144,IXYIIIII,0
6145,IXYIIIIX,0
6146,IXYIIIIY,0
6147,IXYIIIIZ,0
6148,IXYIIIXI,0
6149,IXYIIIXX,0
6150,IXYIIIXY,0
6151,IXYIIIXZ,0
6152,IXYIIIYI,0
6153,IXYIIIYX,0
6154,IXYIIIYY,0
6155,IXYIIIYZ,0
6156,IXYIIIZI,0
6157,IXYIIIZX,0
6158,IXYIIIZY,0
6159,IXYIIIZZ,0
6160,IXYIIXII,0
6161,IXYIIXIX,0
6162,IXYIIXIY,0
6163,IXYIIXIZ,0
6164,IXYIIXXI,0
6165,IXYIIXXX,0
6166,IXYIIXXY,0
6167,IXYIIXXZ,0
6168,IXYIIXYI,0
6169,IXYIIXYX,0
6170,IXYIIXYY,0
6171,IXYIIXYZ,0
6172,IXYIIXZI,0
6173,IXYIIXZX,0
6174,IXYIIXZY,0
6175,IXYIIXZZ,0
6176,IXYIIYII,0
6177,IXYIIYIX,0
6178,IXYIIYIY,0
6179,IXYIIYIZ,0
6180,IXYIIYXI,0
6181,IXYIIYXX,0
6182,IXYIIYXY,0
6183,IXYIIYXZ,0
6184,IXYIIYYI,0
6185,IXYIIYYX,0
6186,IXYIIYYY,0
6187,IXYIIYYZ,0
6188,IXYIIYZI,0
6189,IXYIIYZX,0
6190,IXYIIYZY,0
6191,IXYIIYZZ,0
6192,IXYIIZII,0
6193,IXYIIZIX,0
6194,IXYIIZIY,0
6195,IXYIIZIZ,0
6196,IXYIIZXI,0
6197,IXYIIZXX,0
6198,IXYIIZXY,0
6199,IXYIIZXZ,0
6200,IXYIIZYI,0
6201,IXYIIZYX,0
6202,IXYIIZYY,0
6203,IXYIIZYZ,0
6204,IXYIIZZI,0
6205,IXYIIZZX,0
6206,IXYIIZZY,0
6207,IXYIIZZZ,0
6208,IXYIXIII,0
6209,IXYIXIIX,0
6210,IXYIXIIY,0
6211,IXYIXIIZ,0
6212,IXYIXIXI,0
6213,IXYIXIXX,0
6214,IXYIXIXY,0
6215,IXYIXIXZ,0
6216,IXYIXIYI,0
6217,IXYIXIYX,0
6218,IXYIXIYY,0
6219,IXYIXIYZ,0
6220,IXYIXIZI,0
6221,IXYIXIZX,0
6222,IXYIXIZY,0
6223,IXYIXIZZ,0
6224,IXYIXXII,0
6225,IXYIXXIX,0
6226,IXYIXXIY,0
6227,IXYIXXIZ,0
6228,IXYIXXXI,0
6229,IXYIXXXX,0
6230,IXYIXXXY,0
6231,IXYIXXXZ,0
6232,IXYIXXYI,0
6233,IXYIXXYX,0
6234,IXYIXXYY,0
6235,IXYIXXYZ,0
6236,IXYIXXZI,0
6237,IXYIXXZX,0
6238,IXYIXXZY,0
6239,IXYIXXZZ,0
6240,IXYIXYII,0
6241,IXYIXYIX,0
6242,IXYIXYIY,0
6243,IXYIXYIZ,0
6244,IXYIXYXI,0
6245,IXYIXYXX,0
6246,IXYIXYXY,0
6247,IXYIXYXZ,0
6248,IXYIXYYI,0
6249,IXYIXYYX,0
6250,IXYIXYYY,0
6251,IXYIXYYZ,0
6252,IXYIXYZI,0
6253,IXYIXYZX,0
6254,IXYIXYZY,0
6255,IXYIXYZZ,0
6256,IXYIXZII,0
6257,IXYIXZIX,0
6258,IXYIXZIY,0
6259,IXYIXZIZ,0
6260,IXYIXZXI,0
6261,IXYIXZXX,0
6262,IXYIXZXY,0
6263,IXYIXZXZ,0
6264,IXYIXZYI,0
6265,IXYIXZYX,0
6266,IXYIXZYY,0
6267,IXYIXZYZ,0
6268,IXYIXZZI,0
6269,IXYIXZZX,0
6270,IXYIXZZY,0
6271,IXYIXZZZ,0
6272,IXYIYIII,0
6273,IXYIYIIX,0
6274,IXYIYIIY,0
6275,IXYIYIIZ,0
6276,IXYIYIXI,0
6277,IXYIYIXX,0
6278,IXYIYIXY,0
6279,IXYIYIXZ,0
6280,IXYIYIYI,0
6281,IXYIYIYX,0
6282,IXYIYIYY,0
6283,IXYIYIYZ,0
6284,IXYIYIZI,0
6285,IXYIYIZX,0
6286,IXYIYIZY,0
6287,IXYIYIZZ,0
6288,IXYIYXII,0
6289,IXYIYXIX,0
6290,IXYIYXIY,0
6291,IXYIYXIZ,0
6292,IXYIYXXI,0
6293,IXYIYXXX,0
6294,IXYIYXXY,0
6295,IXYIYXXZ,0
6296,IXYIYXYI,0
6297,IXYIYXYX,0
6298,IXYIYXYY,0
6299,IXYIYXYZ,0
6300,IXYIYXZI,0
6301,IXYIYXZX,0
6302,IXYIYXZY,0
6303,IXYIYXZZ,0
6304,IXYIYYII,0
6305,IXYIYYIX,0
6306,IXYIYYIY,0
6307,IXYIYYIZ,0
6308,IXYIYYXI,0
6309,IXYIYYXX,0
6310,IXYIYYXY,0
6311,IXYIYYXZ,0
6312,IXYIYYYI,0
6313,IXYIYYYX,0
6314,IXYIYYYY,0
6315,IXYIYYYZ,0
6316,IXYIYYZI,0
6317,IXYIYYZX,0
6318,IXYIYYZY,0
6319,IXYIYYZZ,0
6320,IXYIYZII,0
6321,IXYIYZIX,0
6322,IXYIYZIY,0
6323,IXYIYZIZ,0
6324,IXYIYZXI,0
6325,IXYIYZXX,0
6326,IXYIYZXY,0
6327,IXYIYZXZ,0
6328,IXYIYZYI,0
6329,IXYIYZYX,0
6330,IXYIYZYY,0
6331,IXYIYZYZ,0
6332,IXYIYZZI,0
6333,IXYIYZZX,0
6334,IXYIYZZY,0
6335,IXYIYZZZ,0
6336,IXYIZIII,0
6337,IXYIZIIX,0
6338,IXYIZIIY,0
6339,IXYIZIIZ,0
6340,IXYIZIXI,0
6341,IXYIZIXX,0
6342,IXYIZIXY,0
6343,IXYIZIXZ,0
6344,IXYIZIYI,0
6345,IXYIZIYX,0
6346,IXYIZIYY,0
6347,IXYIZIYZ,0
6348,IXYIZIZI,0
6349,IXYIZIZX,0
6350,IXYIZIZY,0
6351,IXYIZIZZ,0
6352,IXYIZXII,0
6353,IXYIZXIX,0
6354,IXYIZXIY,0
6355,IXYIZXIZ,0
6356,IXYIZXXI,0
6357,IXYIZXXX,0
6358,IXYIZXXY,0
6359,IXYIZXXZ,0
6360,IXYIZXYI,0
6361,IXYIZXYX,0
6362,IXYIZXYY,0
6363,IXYIZXYZ,0
6364,IXYIZXZI,0
6365,IXYIZXZX,0
6366,IXYIZXZY,0
6367,IXYIZXZZ,0
6368,IXYIZYII,0
6369,IXYIZYIX,0
6370,IXYIZYIY,0
6371,IXYIZYIZ,0
6372,IXYIZYXI,0
6373,IXYIZYXX,0
6374,IXYIZYXY,0
6375,IXYIZYXZ,0
6376,IXYIZYYI,0
6377,IXYIZYYX,0
6378,IXYIZYYY,0
6379,IXYIZYYZ,0
6380,IXYIZYZI,0
6381,IXYIZYZX,0
6382,IXYIZYZY,0
6383,IXYIZYZZ,0
6384,IXYIZZII,0
6385,IXYIZZIX,0
6386,IXYIZZIY,0
6387,IXYIZZIZ,0
6388,IXYIZZXI,0
6389,IXYIZZXX,0
6390,IXYIZZXY,0
6391,IXYIZZXZ,0
6392,IXYIZZYI,0
6393,IXYIZZYX,0
6394,IXYIZZYY,0
6395,IXYIZZYZ,0
6396,IXYIZZZI,0
6397,IXYIZZZX,0
6398,IXYIZZZY,0
6399,IXYIZZZZ,0
6400,IXYXIIII,0
6401,IXYXIIIX,0
6402,IXYXIIIY,0
6403,IXYXIIIZ,0
6404,IXYXIIXI,0
6405,IXYXIIXX,0
6406,IXYXIIXY,0
6407,IXYXIIXZ,0
6408,IXYXIIYI,0
6409,IXYXIIYX,0
6410,IXYXIIYY,0
6411,IXYXIIYZ,0
6412,IXYXIIZI,0
6413,IXYXIIZX,0
6414,IXYXIIZY,0
6415,IXYXIIZZ,0
6416,IXYXIXII,0
6417,IXYXIXIX,0
6418,IXYXIXIY,0
6419,IXYXIXIZ,0
6420,IXYXIXXI,0
6421,IXYXIXXX,0
6422,IXYXIXXY,0
6423,IXYXIXXZ,0
6424,IXYXIXYI,0
6425,IXYXIXYX,0
6426,IXYXIXYY,0
6427,IXYXIXYZ,0
6428,IXYXIXZI,0
6429,IXYXIXZX,0
6430,IXYXIXZY,0
6431,IXYXIXZZ,0
6432,IXYXIYII,0
6433,IXYXIYIX,0
6434,IXYXIYIY,0
6435,IXYXIYIZ,0
6436,IXYXIYXI,0
6437,IXYXIYXX,0
6438,IXYXIYXY,0
6439,IXYXIYXZ,0
6440,IXYXIYYI,0
6441,IXYXIYYX,0
6442,IXYXIYYY,0
6443,IXYXIYYZ,0
6444,IXYXIYZI,0
6445,IXYXIYZX,0
6446,IXYXIYZY,0
6447,IXYXIYZZ,0
6448,IXYXIZII,0
6449,IXYXIZIX,0
6450,IXYXIZIY,0
6451,IXYXIZIZ,0
6452,IXYXIZXI,0
6453,IXYXIZXX,0
6454,IXYXIZXY,0
6455,IXYXIZXZ,0
6456,IXYXIZYI,0
6457,IXYXIZYX,0
6458,IXYXIZYY,0
6459,IXYXIZYZ,0
6460,IXYXIZZI,0
6461,IXYXIZZX,0
6462,IXYXIZZY,0
6463,IXYXIZZZ,0
6464,IXYXXIII,0
6465,IXYXXIIX,0
6466,IXYXXIIY,0
6467,IXYXXIIZ,0
6468,IXYXXIXI,0
6469,IXYXXIXX,0
6470,IXYXXIXY,0
6471,IXYXXIXZ,0
6472,IXYXXIYI,0
6473,IXYXXIYX,0
6474,IXYXXIYY,0
6475,IXYXXIYZ,0
6476,IXYXXIZI,0
6477,IXYXXIZX,0
6478,IXYXXIZY,0
6479,IXYXXIZZ,0
6480,IXYXXXII,0
6481,IXYXXXIX,0
6482,IXYXXXIY,0
6483,IXYXXXIZ,0
6484,IXYXXXXI,0
6485,IXYXXXXX,0
6486,IXYXXXXY,0
6487,IXYXXXXZ,0
6488,IXYXXXYI,0
6489,IXYXXXYX,0
6490,IXYXXXYY,0
6491,IXYXXXYZ,0
6492,IXYXXXZI,0
6493,IXYXXXZX,0
6494,IXYXXXZY,0
6495,IXYXXXZZ,0
6496,IXYXXYII,0
6497,IXYXXYIX,0
6498,IXYXXYIY,0
6499,IXYXXYIZ,0
6500,IXYXXYXI,0
6501,IXYXXYXX,0
6502,IXYXXYXY,0
6503,IXYXXYXZ,0
6504,IXYXXYYI,0
6505,IXYXXYYX,0
